type,title,cover,author,authorImg,authorWork,authorWords,authorDays,monthRead,monthFlower,allRead,allFlower,wordNum,updateTicket,reward,monthTicker,shareNum,rate,startTime,updateTime,detailLink
科幻网游,网游法师：开局智力药剂万倍增幅,http://img.faloo.com/Novel/498x705/0/697/000697264.jpg,天榜橘猫,http://photo.faloo.com/160x120/0/609/609019.jpg,1,1330000,1286,15059,146,4502160,215498,1270341,34,1099000.0,0,2,9.9,2021-07-14,2022-02-17,https://b.faloo.com/994546.html
科幻网游,崩铁：开局双神威，顶级乐子人！,http://img.faloo.com/Novel/498x705/1/1117/001117024.jpg,清酒诗百篇,//photo.faloo.com/default.jpg,2,1090000,461,17418,586,4958958,212421,920114,154,14000.0,0,0,8.9,2024-04-23,2024-10-31,https://b.faloo.com/1410380.html
科幻网游,梦幻西游：不充钱玩什么游戏,http://img.faloo.com/Novel/498x705/1/1020/001020625.jpg,若风追寻,//photo.faloo.com/default.jpg,13,8550000,1603,16113,140,3355642,29768,878517,0,300.0,0,0,9.5,2023-06-04,2023-10-06,https://b.faloo.com/1323323.html
科幻网游,足球：国足开除，奖励大罗模板！,http://img.faloo.com/Novel/498x705/0/895/000895094.jpg,闲人指路,//photo.faloo.com/default.jpg,9,9730000,2209,17349,158,7158857,370350,2329021,127,24000.0,0,0,9.9,2022-04-21,2023-04-02,https://b.faloo.com/1150058.html
科幻网游,原神盘点：神明教会了我们什么？,http://img.faloo.com/Novel/498x705/0/977/000977770.jpg,苦瓜味奶糖,http://photo.faloo.com/160x120/0/718/718492.jpg,8,5230000,931,14841,152,3711778,78824,807266,5,1300.0,0,0,8.6,2023-02-17,2023-05-26,https://b.faloo.com/1282007.html
科幻网游,网游:每三级获得一个SSS级天赋,http://img.faloo.com/Novel/498x705/0/528/000528995.jpg,没到三级,http://photo.faloo.com/160x120/0/434/434897.jpg,12,4800000,1772,14862,130,4746695,234125,720049,214,27000.0,0,2,9.9,2020-08-01,2021-12-04,https://b.faloo.com/804628.html
科幻网游,dnf：疯了，你管这叫搬砖主播,http://img.faloo.com/Novel/498x705/1/1086/001086602.jpg,暴打小乌龟,//photo.faloo.com/default.jpg,4,4890000,1477,18859,149,15242797,282796,2647584,22,236000.0,0,0,9.9,2021-07-11,2024-02-02,https://b.faloo.com/992626.html
科幻网游,让你做道具，不是引发生化危机！,http://img.faloo.com/Novel/498x705/0/945/000945092.jpg,行奕人,http://photo.faloo.com/160x120/0/579/579101.jpg,3,5330000,1314,16079,139,2863579,146671,1124366,34,693000.0,0,7,10,2022-11-10,2023-03-30,https://b.faloo.com/1247082.html
科幻网游,王者：带飞大仙，被xyg特招了,http://img.faloo.com/Novel/498x705/0/774/000774809.jpg,原文,http://photo.faloo.com/160x120/0/695/695599.jpg,1,2250000,1327,15570,150,6257521,223980,2026007,51,1319000.0,0,0,9.9,2021-11-29,2022-08-19,https://b.faloo.com/1073994.html
科幻网游,吃鸡：最强自由人,http://img.faloo.com/Novel/498x705/0/673/000673411.jpg,小天尊,//photo.faloo.com/default.jpg,5,2680000,1347,12451,106,3392967,86949,1095844,21,1088.0,0,0,9.9,2021-04-02,2021-12-01,https://b.faloo.com/931860.html
科幻网游,王者：我！名场面收割机,http://img.faloo.com/Novel/498x705/0/780/000780234.jpg,银河战舰,//photo.faloo.com/default.jpg,4,2120000,1686,15956,136,5325927,207326,1518044,60,1301000.0,0,0,10,2021-12-08,2023-01-02,https://b.faloo.com/1079536.html
科幻网游,网游DNF：成就系统,http://img.faloo.com/Novel/498x705/0/312/000312416.jpg,流年乱浮华,//photo.faloo.com/default.jpg,1,1280000,1939,13825,129,10653817,462904,1161227,90,1306000.0,0,8,10,2019-08-19,2020-09-17,https://b.faloo.com/643089.html
科幻网游,网游：开局掠夺神级天赋！,http://img.faloo.com/Novel/498x705/0/498/000498418.jpg,流光不是年,http://photo.faloo.com/160x120/0/216/216382.jpg,3,9280000,2547,15062,146,10158462,152324,3008053,34,747000.0,0,0,9.9,2020-07-22,2022-01-31,https://b.faloo.com/799601.html
科幻网游,星穹：星神争抢的我，加入群聊,http://img.faloo.com/Novel/498x705/1/1106/001106084.jpg,缘之梦,//photo.faloo.com/default.jpg,3,2230000,1116,14990,132,5589625,43008,820763,2,80000.0,0,0,9.8,2023-10-27,2024-05-23,https://b.faloo.com/1366517.html
科幻网游,我开发游戏，被白富美举报枪战！,http://img.faloo.com/Novel/498x705/0/879/000879209.jpg,冲阵拔营,//photo.faloo.com/default.jpg,3,1860000,938,16048,119,3083871,54350,1023655,34,155000.0,0,0,10,2022-06-03,2022-11-30,https://b.faloo.com/1172562.html
科幻网游,星铁：时空模拟，镜流竟是我娇妻,http://img.faloo.com/Novel/498x705/1/1013/001013253.jpg,南山樵夫,//photo.faloo.com/default.jpg,8,8730000,1620,17106,129,4575141,121378,649993,53,5288.0,0,0,9.9,2023-05-13,2023-09-05,https://b.faloo.com/1316083.html
科幻网游,朕的子民真不是NPC,http://img.faloo.com/Novel/498x705/0/298/000298531.jpg,路五,//photo.faloo.com/default.jpg,7,13290000,2805,12795,85,12854675,163421,1752734,130,377000.0,0,7,10,2019-07-14,2020-09-02,https://b.faloo.com/629416.html
科幻网游,NBA:开局组建争冠球队,http://img.faloo.com/Novel/498x705/0/730/000730348.jpg,逝水流霜,http://photo.faloo.com/160x120/0/571/571486.jpg,7,9650000,1460,15494,136,6246334,184561,1665337,8,1240000.0,0,0,10,2021-06-26,2022-05-05,https://b.faloo.com/982293.html
科幻网游,全球觉醒：开局获得觉醒模拟器,http://img.faloo.com/Novel/498x705/0/843/000843986.jpg,肥天鸽子,//photo.faloo.com/default.jpg,2,1890000,1276,15976,137,5197953,717641,1152412,128,2006000.0,0,11,9.9,2021-12-31,2022-06-23,https://b.faloo.com/1091757.html
科幻网游,梦幻西游之超级赋能,http://img.faloo.com/Novel/498x705/0/506/000506902.jpg,若风追寻,//photo.faloo.com/default.jpg,13,8550000,1603,15029,112,3915642,41270,782994,6,42000.0,0,8,10,2020-07-24,2021-03-24,https://b.faloo.com/800289.html
科幻网游,原神：开局七命途，入群聊泡芙芙,http://img.faloo.com/Novel/498x705/1/1082/001082829.jpg,盐加三勺,http://photo.faloo.com/160x120/0/409/409355.jpg,20,10440000,1674,13698,169,4365968,166613,1142294,41,73000.0,0,1,9.8,2023-11-16,2024-03-16,https://b.faloo.com/1371729.html
科幻网游,领主时代：开局人屠白起,http://img.faloo.com/Novel/498x705/0/587/000587238.jpg,上天脱单,//photo.faloo.com/default.jpg,2,2190000,2006,17438,104,4012192,297891,1015030,122,19000.0,0,0,9.9,2020-12-04,2021-12-30,https://b.faloo.com/863930.html
科幻网游,梦幻西游：我能编辑属性,http://img.faloo.com/Novel/498x705/0/330/000330529.jpg,赚钱还花呗,//photo.faloo.com/default.jpg,2,1550000,1914,12714,144,11139858,34809,1405050,26,127000.0,0,1,9.9,2019-10-14,2021-04-29,https://b.faloo.com/660784.html
科幻网游,梦幻西游：几率提升后，我无敌了,http://img.faloo.com/Novel/498x705/0/985/000985217.jpg,热锅下鱼,//photo.faloo.com/default.jpg,1,650000,649,13708,141,4944559,76129,645158,20,1200.0,0,0,9.9,2023-03-06,2023-08-07,https://b.faloo.com/1289317.html
科幻网游,原神：二创名场面，画风全歪了,http://img.faloo.com/Novel/498x705/0/934/000934833.jpg,柒秋夜微凉,http://photo.faloo.com/160x120/0/735/735716.jpg,5,3270000,879,17219,121,2219595,8941,777478,3,100000.0,0,0,10,2022-10-21,2023-03-04,https://b.faloo.com/1238405.html
科幻网游,网游末日之全职大师,http://img.faloo.com/Novel/498x705/0/163/000163911.jpg,陶瓷铃铛,//photo.faloo.com/default.jpg,4,6160000,3175,17050,97,20997141,51966,1515287,58,20000.0,0,115,10,2016-10-17,2019-01-06,https://b.faloo.com/409961.html
科幻网游,梦幻西游：我的当铺有些不一样,http://img.faloo.com/Novel/498x705/0/603/000603169.jpg,杨柳轻,//photo.faloo.com/default.jpg,5,4160000,1661,14900,135,7404152,76622,1102615,1,241000.0,0,0,9.9,2021-01-23,2022-08-31,https://b.faloo.com/895914.html
科幻网游,降临崩坏世界，只有我知晓剧情,http://img.faloo.com/Novel/498x705/1/1141/001141154.jpg,喂喂喂喂,//photo.faloo.com/default.jpg,2,3500000,1004,13821,146,3421130,50013,663900,8,4776.0,0,0,9.7,2024-05-25,2024-09-28,https://b.faloo.com/1418191.html
科幻网游,原神：盘点催泪场面，开局水龙哭,http://img.faloo.com/Novel/498x705/1/1063/001063284.jpg,狸花猫饲养员,//photo.faloo.com/default.jpg,2,2770000,891,17026,155,7098017,269219,1388240,614,31000.0,0,0,9.8,2023-10-12,2024-05-08,https://b.faloo.com/1362583.html
科幻网游,网游：我的被动太多了,http://img.faloo.com/Novel/498x705/0/305/000305192.jpg,自闭码字,http://img.faloo.com/bbs/120x120/1/1696/1696509.jpg,11,5090000,3064,12654,83,11679488,613684,892246,132,11000.0,0,11,10,2019-07-31,2020-08-28,https://b.faloo.com/635873.html
科幻网游,梦幻西游：氪金领取超级福袋,http://img.faloo.com/Novel/498x705/0/671/000671955.jpg,驻巴大使入住酒店,//photo.faloo.com/default.jpg,4,2020000,1327,13645,106,3452899,12931,717060,11,0.0,0,0,9.9,2021-06-04,2022-02-21,https://b.faloo.com/968000.html
科幻网游,科幻宇宙：开局盘点最强科技文明,http://img.faloo.com/Novel/498x705/0/958/000958953.jpg,这次是武神,//photo.faloo.com/default.jpg,7,3990000,1264,15994,155,9792811,244855,1516644,104,14000.0,0,2,10,2021-08-26,2023-07-02,https://b.faloo.com/1021692.html
科幻网游,神�o求生：我可以洞察世界,http://img.faloo.com/Novel/498x705/0/671/000671018.jpg,无敌公子,http://photo.faloo.com/160x120/0/566/566298.jpg,5,4450000,1342,12648,115,6056963,19483,848763,9,3388.0,0,0,10,2021-04-16,2022-08-31,https://b.faloo.com/939724.html
科幻网游,曝光黄泉砂金，原神星铁全麻了！,http://img.faloo.com/Novel/498x705/1/1113/001113527.jpg,不更两万不睡觉,http://photo.faloo.com/160x120/0/867/867440.jpg,2,1150000,652,17195,156,3146757,23775,638948,22,1476.0,0,2,9.7,2024-04-08,2024-07-09,https://b.faloo.com/1406699.html
科幻网游,网游降临：开局万倍奖励！,http://img.faloo.com/Novel/498x705/0/427/000427497.jpg,如梅傲雪,//photo.faloo.com/default.jpg,2,5250000,1827,14920,137,11442535,418579,2446727,90,595000.0,0,31,9.9,2020-04-25,2022-02-16,https://b.faloo.com/740730.html
科幻网游,绑定国运：开局选择射日箭神,http://img.faloo.com/Novel/498x705/0/698/000698816.jpg,网游天才,//photo.faloo.com/default.jpg,1,2940000,1242,15040,119,9385823,50533,2943113,1,1600.0,0,0,9.9,2021-07-16,2023-05-31,https://b.faloo.com/996086.html
科幻网游,nba：史上第一后卫,http://img.faloo.com/Novel/498x705/0/662/000662031.jpg,赵云,http://photo.faloo.com/160x120/0/392/392601.jpg,11,3480000,1775,15054,99,3068472,32533,805359,20,7076.0,0,0,10,2021-05-18,2021-10-31,https://b.faloo.com/957901.html
科幻网游,梦幻西游：无限制跨服,http://img.faloo.com/Novel/498x705/0/876/000876795.jpg,想当年,//photo.faloo.com/default.jpg,5,4920000,2470,16064,123,6318165,359801,905652,100,215000.0,0,1,10,2022-06-19,2023-07-28,https://b.faloo.com/1181290.html
科幻网游,英雄无敌：光明主宰,http://img.faloo.com/Novel/498x705/0/819/000819186.jpg,执笔星辰,http://photo.faloo.com/160x120/0/588/588751.jpg,10,7640000,2828,13847,152,3820860,428913,1095509,165,152000.0,0,0,10,2022-03-02,2022-06-30,https://b.faloo.com/1120517.html
科幻网游,寨主！开局劫道奖励十三太保横练,http://img.faloo.com/Novel/498x705/0/745/000745856.jpg,求生求铁牛,//photo.faloo.com/default.jpg,4,4900000,2182,12576,139,8032786,53354,896767,3,31000.0,0,0,9.9,2021-10-07,2024-10-15,https://b.faloo.com/1043998.html
科幻网游,春节直播：节目组把我的航天飞机曝光了,http://img.faloo.com/Novel/498x705/0/612/000612115.jpg,墨家航天,http://photo.faloo.com/160x120/0/573/573808.jpg,1,3480000,1414,17139,146,9138299,243691,3444126,50,709000.0,0,0,10,2021-02-13,2022-07-04,https://b.faloo.com/905734.html
科幻网游,梦幻西游：最强临时强化符,http://img.faloo.com/Novel/498x705/0/709/000709534.jpg,若风追寻,//photo.faloo.com/default.jpg,13,8550000,1603,15849,90,3157751,18513,708939,0,300.0,0,0,10,2021-08-02,2022-01-02,https://b.faloo.com/1007250.html
科幻网游,原神：旅行者对比，我教你当主角,http://img.faloo.com/Novel/498x705/1/1372/001372250.jpg,苍与白,http://photo.faloo.com/160x120/0/519/519720.jpg,4,5510000,1430,16945,155,2109720,29194,444860,15,15000.0,0,0,9.6,2024-08-04,2024-09-30,https://b.faloo.com/1434526.html
科幻网游,全球史前求生：百倍增幅,http://img.faloo.com/Novel/498x705/0/632/000632799.jpg,小小东巨,http://photo.faloo.com/160x120/0/467/467295.jpg,13,5490000,1584,11622,113,5270724,309611,1223896,250,993000.0,0,0,9.9,2021-02-25,2021-12-30,https://b.faloo.com/911240.html
科幻网游,举报！这个人开挂！,http://img.faloo.com/Novel/498x705/0/762/000762522.jpg,青鱼鱼鱼鱼,//photo.faloo.com/default.jpg,2,2040000,1697,12716,105,3704832,17595,630799,1,21000.0,0,0,10,2021-11-08,2022-09-30,https://b.faloo.com/1061392.html
科幻网游,足球：为了世界杯，我给C罗下药,http://img.faloo.com/Novel/498x705/0/949/000949552.jpg,小草微微笑,http://photo.faloo.com/160x120/0/662/662390.jpg,2,1380000,790,13615,121,3020385,33934,793729,21,1500.0,0,0,9.9,2022-11-23,2023-05-06,https://b.faloo.com/1252631.html
科幻网游,原神：我，八重堂的大漫画家,http://img.faloo.com/Novel/498x705/0/925/000925497.jpg,忘川之水,http://photo.faloo.com/160x120/0/26/26893.jpg,6,5330000,2025,15316,124,1990774,143267,775199,12,182000.0,0,0,10,2022-10-01,2023-02-25,https://b.faloo.com/1229561.html
科幻网游,我在星铁开发手游，星神都麻了！,http://img.faloo.com/Novel/498x705/1/1138/001138771.jpg,武侠天��,//photo.faloo.com/default.jpg,4,6270000,1704,17226,160,3075340,51401,764919,6,2264.0,0,1,9.7,2024-05-23,2024-09-30,https://b.faloo.com/1417770.html
科幻网游,加入skt，李哥心态又又又崩了,http://img.faloo.com/Novel/498x705/0/905/000905641.jpg,我真不是清照,//photo.faloo.com/default.jpg,3,4160000,1362,14241,120,2986780,22412,1581534,0,121000.0,0,0,10,2022-08-17,2023-04-19,https://b.faloo.com/1210118.html
科幻网游,梦幻西游：我，神豪，买光藏宝阁,http://img.faloo.com/Novel/498x705/0/896/000896447.jpg,梦幻写手,//photo.faloo.com/default.jpg,2,1450000,864,12587,142,2544373,177908,1042498,59,9100.0,0,0,10,2022-07-29,2022-12-11,https://b.faloo.com/1201136.html
科幻网游,梦幻西游从千亿开始,http://img.faloo.com/Novel/498x705/0/379/000379849.jpg,睡杀之王,//photo.faloo.com/default.jpg,8,6210000,1831,15420,140,17473228,249548,2208240,291,246000.0,0,1,9.9,2019-12-05,2022-12-01,https://b.faloo.com/675242.html
科幻网游,足球：开局获得s级天赋技能卡,http://img.faloo.com/Novel/498x705/0/758/000758280.jpg,谁与争锋,//photo.faloo.com/default.jpg,5,1460000,1684,13591,119,3137686,61982,605002,7,3364.0,0,0,10,2021-11-01,2022-03-28,https://b.faloo.com/1057067.html
科幻网游,原神：我，璃月剑仙，剑斩天理,http://img.faloo.com/Novel/498x705/0/755/000755528.jpg,呱呱蛙,http://photo.faloo.com/160x120/0/573/573826.jpg,0,2040000,1320,13644,107,6233667,295652,1319427,177,63000.0,0,2,9.9,2021-09-19,2022-07-09,https://b.faloo.com/1035077.html
科幻网游,NBA:疯了吧，开局狂演哈登？,http://img.faloo.com/Novel/498x705/0/675/000675028.jpg,都市碰瓷王,//photo.faloo.com/default.jpg,11,15170000,2080,12577,135,4523450,84468,842480,1,57000.0,0,0,10,2021-06-09,2022-01-29,https://b.faloo.com/971316.html
科幻网游,原神:我胡桃要砸了你这破网咖,http://img.faloo.com/Novel/498x705/0/962/000962632.jpg,溜溜的北方,//photo.faloo.com/default.jpg,13,10300000,2151,15900,118,2451418,133154,603881,101,37000.0,0,0,10,2022-11-19,2023-03-16,https://b.faloo.com/1251123.html
科幻网游,星穹铁道：开局设计圣杯战争,http://img.faloo.com/Novel/498x705/1/1104/001104003.jpg,以爱之名,http://photo.faloo.com/160x120/0/666/666150.jpg,3,2620000,966,17504,588,4203344,185422,1214744,32,18000.0,0,0,9.9,2023-12-05,2024-11-14,https://b.faloo.com/1376527.html
科幻网游,梦幻西游：系统忽悠我冲175,http://img.faloo.com/Novel/498x705/0/925/000925568.jpg,漂亮男孩,http://photo.faloo.com/160x120/0/587/587274.jpg,2,1960000,1406,13786,122,1113570,44482,708115,4,35000.0,0,0,9.9,2022-10-01,2023-08-12,https://b.faloo.com/1229634.html
科幻网游,决斗链接：开局一张纯金青眼白龙,http://img.faloo.com/Novel/498x705/0/682/000682603.jpg,鱼游戏王,//photo.faloo.com/default.jpg,4,6420000,1967,16187,125,5498070,339221,1155883,196,282000.0,0,4,10,2021-06-21,2022-08-26,https://b.faloo.com/979018.html
科幻网游,nba：开局打爆四大分卫,http://img.faloo.com/Novel/498x705/0/899/000899166.jpg,泡面霸夫,//photo.faloo.com/default.jpg,6,13960000,1912,14803,135,5431424,15095,1592690,10,100.0,0,0,10,2021-10-25,2022-12-04,https://b.faloo.com/1053156.html
科幻网游,崩铁：药师赐福，晋升丰饶令使,http://img.faloo.com/Novel/498x705/1/1184/001184055.jpg,一只蕾咪,//photo.faloo.com/default.jpg,1,520000,186,17007,560,2694415,205894,518334,16,22000.0,0,0,9.8,2024-06-07,2024-08-04,https://b.faloo.com/1421275.html
科幻网游,洪荒：开局进化了诛仙四剑,http://img.faloo.com/Novel/498x705/0/600/000600698.jpg,洪荒天天榜,//photo.faloo.com/default.jpg,11,10940000,1801,12699,126,6807821,287333,1931655,11,477000.0,0,0,9.9,2021-01-10,2022-01-12,https://b.faloo.com/885041.html
科幻网游,梦幻西游：从零开始赚钱,http://img.faloo.com/Novel/498x705/0/302/000302302.jpg,下雨能多码字,//photo.faloo.com/default.jpg,1,910000,1977,11875,105,9162778,25569,908526,3,5100.0,0,0,10,2019-07-12,2021-12-01,https://b.faloo.com/628655.html
科幻网游,NBA：巅峰约基奇，最强五花肉,http://img.faloo.com/Novel/498x705/1/1026/001026256.jpg,橘子不喝9,http://photo.faloo.com/160x120/0/737/737876.jpg,4,8930000,1265,15688,143,7677402,110415,1119749,9,3788.0,0,0,9.9,2023-06-19,2024-06-03,https://b.faloo.com/1328616.html
科幻网游,末日：我的系统是贾维斯,http://img.faloo.com/Novel/498x705/0/526/000526095.jpg,瑟瑟发抖,http://photo.faloo.com/160x120/0/219/219217.jpg,8,6320000,2862,13874,119,6442721,202599,1428523,156,1146000.0,0,4,10,2020-09-06,2021-07-16,https://b.faloo.com/822546.html
科幻网游,原神：人在璃月，加入聊天群！,http://img.faloo.com/Novel/498x705/1/1058/001058321.jpg,������,http://photo.faloo.com/160x120/0/31/31101.jpg,7,10470000,1514,27764,4969,14851773,567644,3135239,46,15000.0,8,0,9.8,2023-03-29,2024-12-09,https://b.faloo.com/1299258.html
科幻网游,王者，我在长安开手游馆,http://img.faloo.com/Novel/498x705/0/851/000851246.jpg,暴走芋头,//photo.faloo.com/default.jpg,2,7850000,2419,18262,128,16558106,523217,1936162,171,51000.0,0,0,9.9,2022-04-30,2024-09-27,https://b.faloo.com/1155099.html
科幻网游,网游之超神幸运99999,http://img.faloo.com/Novel/498x705/0/253/000253790.jpg,开挂无敌,http://photo.faloo.com/160x120/0/240/240348.jpg,7,6620000,2470,11564,85,12964712,30561,3137210,60,103000.0,0,25,9.9,2019-02-20,2020-07-13,https://b.faloo.com/562523.html
科幻网游,NBA：我真的只想刷钱,http://img.faloo.com/Novel/498x705/0/423/000423973.jpg,会上树的猪,//photo.faloo.com/default.jpg,12,15960000,3008,18807,166,28515720,603232,4434791,85,95000.0,0,20,10,2020-04-20,2024-10-23,https://b.faloo.com/737927.html
科幻网游,开局奖励黑科技公司,http://img.faloo.com/Novel/498x705/0/467/000467001.jpg,封号大帝,//photo.faloo.com/default.jpg,39,8940000,2610,13665,96,3439743,13640,712521,5,1476.0,0,0,10,2020-06-02,2021-06-30,https://b.faloo.com/770645.html
科幻网游,原神：我把精灵普及提瓦特,http://img.faloo.com/Novel/498x705/0/964/000964968.jpg,暮之刃1,//photo.faloo.com/default.jpg,1,2040000,1097,17395,550,12967020,788543,1563902,299,43000.0,0,1,10,2022-05-04,2024-04-16,https://b.faloo.com/1156833.html
科幻网游,盘点原神评分：冲树绝活哥奥托？,http://img.faloo.com/Novel/498x705/1/1362/001362358.jpg,可乐型碳酸饮料,http://photo.faloo.com/160x120/0/857/857223.jpg,1,1410000,339,16944,240,4047474,213892,763076,70,6688.0,0,0,9.5,2024-04-29,2024-08-24,https://b.faloo.com/1411905.html
科幻网游,moba：这就是运气游戏,http://img.faloo.com/Novel/498x705/0/694/000694564.jpg,运气游鱼,http://photo.faloo.com/160x120/0/333/333654.jpg,1,1250000,2625,13678,145,9118126,307078,835725,77,811000.0,0,4,9.9,2021-07-10,2023-10-03,https://b.faloo.com/991733.html
科幻网游,网游:叔叔教你玩传奇,http://img.faloo.com/Novel/498x705/0/336/000336880.jpg,钱女友,//photo.faloo.com/default.jpg,3,1820000,1949,15249,86,3689840,108378,826114,14,425000.0,0,2,10,2019-11-13,2022-11-06,https://b.faloo.com/667538.html
科幻网游,nba：从浪子回头到最强中锋,http://img.faloo.com/Novel/498x705/0/687/000687156.jpg,书论斤卖,http://photo.faloo.com/160x120/0/346/346143.jpg,10,7340000,1772,15020,102,3394910,43639,979346,10,5700.0,0,0,9.9,2021-05-19,2021-09-23,https://b.faloo.com/958335.html
科幻网游,nba：倒退果实，摸暮年罗斯！,http://img.faloo.com/Novel/498x705/0/841/000841806.jpg,观了个潮,http://photo.faloo.com/160x120/0/697/697066.jpg,3,2700000,1120,12933,76,2627963,18976,654144,4,788.0,0,0,10,2022-04-13,2022-08-16,https://b.faloo.com/1145259.html
科幻网游,NBA：教练能够看到我的系统,http://img.faloo.com/Novel/498x705/1/1548/001548459.jpg,夜行宇,//photo.faloo.com/default.jpg,4,1800000,2659,17755,1478,533811,12198,123500,0,15000.0,0,0,10,2024-11-03,2024-11-18,https://b.faloo.com/1451036.html
科幻网游,网游：开局霸占富豪榜！,http://img.faloo.com/Novel/498x705/0/589/000589902.jpg,40块钱,//photo.faloo.com/default.jpg,2,2190000,1585,12764,92,6867873,224658,1523355,101,392000.0,0,0,10,2020-12-30,2022-06-08,https://b.faloo.com/877975.html
科幻网游,梦幻西游之神豪系统,http://img.faloo.com/Novel/498x705/0/346/000346021.jpg,梅干菜扣肉,//photo.faloo.com/default.jpg,3,2110000,3316,10388,97,17560973,63437,1858251,55,119000.0,0,5,10,2019-04-24,2021-07-12,https://b.faloo.com/581945.html
科幻网游,天道游戏之玩家公敌,http://img.faloo.com/Novel/498x705/0/233/000233245.jpg,君莫悔,//photo.faloo.com/default.jpg,2,3380000,2607,10804,78,20379536,282269,1384125,147,1201000.0,0,11,10,2018-11-13,2021-12-09,https://b.faloo.com/535719.html
科幻网游,原神：前世曝光，我是迪迦人间体,http://img.faloo.com/Novel/498x705/1/1102/001102496.jpg,omo,//photo.faloo.com/default.jpg,3,5030000,798,16711,220,3244191,51729,799344,32,5364.0,0,0,9.8,2024-02-21,2024-05-24,https://b.faloo.com/1394442.html
科幻网游,原神：从蓝染开始，我前世曝光！,http://img.faloo.com/Novel/498x705/1/1100/001100127.jpg,可乐型碳酸饮料,http://photo.faloo.com/160x120/0/857/857223.jpg,1,1410000,339,15949,149,2981249,141822,617105,77,29000.0,0,0,9.6,2024-02-25,2024-05-31,https://b.faloo.com/1395211.html
科幻网游,原神：提瓦特大陆的神秘代码商,http://img.faloo.com/Novel/498x705/0/881/000881063.jpg,本身的恐惧,http://photo.faloo.com/160x120/0/426/426198.jpg,10,10250000,1700,14034,93,2118157,15993,770406,11,101000.0,0,0,10,2022-06-28,2022-10-08,https://b.faloo.com/1185749.html
科幻网游,NBA：我，史上最无解控卫,http://img.faloo.com/Novel/498x705/0/653/000653270.jpg,都市灌篮黑篮,//photo.faloo.com/default.jpg,1,1180000,2038,18383,159,11718065,252702,1178445,54,19000.0,0,0,10,2021-01-02,2023-12-31,https://b.faloo.com/879207.html
科幻网游,崩铁：盘点名场面，开局米哈伊尔,http://img.faloo.com/Novel/498x705/1/1127/001127095.jpg,鼠标有器灵,//photo.faloo.com/default.jpg,1,900000,277,18312,154,3009589,34955,655419,20,1688.0,0,0,9.8,2024-05-14,2024-08-09,https://b.faloo.com/1415245.html
科幻网游,足球：效率之王，小禁区触球必进,http://img.faloo.com/Novel/498x705/0/964/000964253.jpg,弗拉霍维奇,//photo.faloo.com/default.jpg,4,7970000,1027,17170,419,15702719,231104,3727560,34,337000.0,0,0,9.9,2022-04-07,2024-10-29,https://b.faloo.com/1141848.html
科幻网游,原神写名著，我摆烂被芙宁娜审判,http://img.faloo.com/Novel/498x705/1/1054/001054860.jpg,千里月夜,//photo.faloo.com/default.jpg,1,2330000,837,16677,133,5621036,324512,886474,237,41000.0,0,0,9.8,2023-09-05,2024-05-07,https://b.faloo.com/1353615.html
科幻网游,偷偷升级星际文明，兔子不讲武德,http://img.faloo.com/Novel/498x705/0/978/000978386.jpg,桃溪,http://photo.faloo.com/160x120/0/621/621337.jpg,3,4530000,1300,14982,454,10893823,181981,1984697,61,159000.0,0,1,10,2022-09-29,2024-10-29,https://b.faloo.com/1228781.html
科幻网游,崩坏：前世曝光，我竟是端木将军,http://img.faloo.com/Novel/498x705/1/1113/001113330.jpg,尊贵保时捷车主,http://photo.faloo.com/160x120/0/822/822140.jpg,9,4220000,526,16979,150,2303925,17564,516643,9,53000.0,0,0,9.2,2024-02-24,2024-04-21,https://b.faloo.com/1395170.html
科幻网游,梦幻西游：全能天宫，出山无敌,http://img.faloo.com/Novel/498x705/1/1098/001098326.jpg,鸿途战略,//photo.faloo.com/default.jpg,4,3590000,1240,15541,120,3946822,303291,552070,9,5688.0,0,0,9.9,2024-02-18,2024-07-07,https://b.faloo.com/1393640.html
科幻网游,学霸：我授课的知识，暴击返还,http://img.faloo.com/Novel/498x705/0/870/000870710.jpg,走路捡钱,//photo.faloo.com/default.jpg,5,4730000,2220,16786,158,17236538,279493,2776682,57,1270000.0,0,2,10,2022-06-08,2024-09-29,https://b.faloo.com/1174851.html
科幻网游,三国杀：欢迎来到阴曹地府,http://img.faloo.com/Novel/498x705/1/1054/001054636.jpg,无牙仔西,//photo.faloo.com/default.jpg,2,1510000,765,15537,143,4389568,47537,526082,16,7888.0,0,0,9.8,2023-03-28,2024-02-27,https://b.faloo.com/1298886.html
科幻网游,崩坏星穹铁道：曝光十大坏女人,http://img.faloo.com/Novel/498x705/1/1429/001429810.jpg,人在骑士1,http://photo.faloo.com/160x120/0/795/795573.jpg,11,10610000,1425,16766,553,8447681,54143,887769,21,161000.0,0,0,9.7,2023-06-23,2024-08-07,https://b.faloo.com/1329897.html
科幻网游,原神双对比：摄像机爆改龙傲天！,http://img.faloo.com/Novel/498x705/1/1372/001372369.jpg,再活一天,//photo.faloo.com/default.jpg,1,740000,155,17463,2916,2997293,146980,633394,28,11000.0,1,0,9.5,2024-08-04,2024-11-02,https://b.faloo.com/1434653.html
